source,barcode,product_name,brand,categories,labels,label_tags,ecoscore_grade_clean,environmental_score,social_score,governance_score,ethics_score,overall_score,confidence_score,matched_labels,matched_score_groups,score_reasons,score_explanation,image_url
food,8711000396780,Café Crema,Jacobs,"Beverages, Coffees, entkoffeinierte-lösliche-kaffees, getränke, heißgetränke-zum-aufgließen, lösliche-kaffees, pflanzliche-lebensmittel-und-getränke",Green Dot,['en:green-dot'],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/871/100/039/6780/front_de.14.400.jpg
food,4008167113713,Kaffee Prodomo entcoffeiniert,Dallmayr,"Beverages, Coffees",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/400/816/711/3713/front_en.4.400.jpg
food,7613036303910,löslicher Kaffee entkof.- Fach 21,Nescafé,"Coffees, Instant coffees, Getränke, Getränke und Getränkezubereitungen, Getränkezubereitungen, Heißgetränke zum Aufgließen, Kaffees, Lösliche Kaffees, Pflanzliche Lebensmittel, Pflanzliche Lebensmittel und Getränke",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/761/303/630/3910/front_en.8.400.jpg
food,8445291766983,Nescafé Iced,"Nestlé, Nescafé","Coffees, Dehydrated beverages, Instant coffees",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/844/529/176/6983/front_de.5.400.jpg
food,20020620,Tiramisu,"Milbona, Lidl, Solo Italia","Dairy desserts, Fresh foods, Tiramisu","Contains alcohol, Do not freeze, Made in Italy, Nutriscore Grade D","['en:contains-alcohol', 'en:do-not-freeze', 'en:made-in-italy', 'en:nutriscore', 'en:nutriscore-grade-d']",f,5,50,50,50,32.0,55,[],[],[],Environmental baseline uses Eco-Score f. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/000/002/002/0620/front_en.65.400.jpg
food,4002720002117,Auslese Stärke 3,Melitta,"Beverages, de:Gemahlener Kaffee, de:Kaffeepulver",Green Dot,['en:green-dot'],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/400/272/000/2117/front_de.42.400.jpg
food,7613035909014,Nescafé Gold de Luxe,"Nestlé, Nestle nutrition","Beverages, Coffees, Instant coffees",Made in Swiss,['en:made-in-swiss'],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/761/303/590/9014/front_fr.45.400.jpg
food,4006581020686,Café Intención eclógico,Lemonaid Beverages GmbH,"Beverages, Coffee beans","Fairtrade International, DE-ÖKO-003, Made in Germany","['en:fair-trade', 'en:organic', 'en:eu-organic', 'en:fairtrade-international', 'en:de-oko-003', 'en:made-in-germany']",f,10,60,50,50,36.5,85,"['Fair for Life', 'EU Organic']","['fairtrade_certification', 'organic_certification']","['Fair trade certification promoting fair wages, responsible supply chains, and sustainable livelihoods for producers and workers.', 'EU-recognized organic certification, especially relevant for products sold in Germany/EU.']","Environmental baseline uses Eco-Score f. Matched 2 scoring signal(s): Fair for Life, EU Organic",https://images.openfoodfacts.org/images/products/400/658/102/0686/front_de.26.400.jpg
food,4009041101017,"Feiner Landkaffee Aus Vollem Korn Geröstet, Kaffee",Grana,"Beverages, Coffees, Instant coffees",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/400/904/110/1017/front_de.35.400.jpg
food,8000070038271,Crema e Gusto - Tradizione Italiana Kaffee,Lavazza,"Arabica coffees, Roasted coffee beans","Green Dot, Made in Italy","['en:green-dot', 'en:made-in-italy']",f,5,50,50,50,32.0,55,[],[],[],Environmental baseline uses Eco-Score f. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/800/007/003/8271/front_de.21.400.jpg
food,4061458021746,Schokolade Kaffee Sahne,"Aldi, Choceur, Wiha",Chocolates,"de:DLG Jährlich Prämiert, Nutriscore Grade E, PEFC, UTZ Certified Cocoa","['en:german-agricultural-society', 'en:sustainable-farming', 'de:dlg-jährlich-prämiert', 'en:nutriscore', 'en:nutriscore-grade-e', 'en:pefc', 'en:utz-certified', 'en:utz-certified-cocoa']",unknown,55,53,50,50,52.8,25,['UTZ Certified'],['sustainable_agriculture'],"['Certification promotes sustainable farming practices, responsible sourcing, and improved working conditions for farmers.']",No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 1 scoring signal(s): UTZ Certified,https://images.openfoodfacts.org/images/products/406/145/802/1746/front_de.28.400.jpg
food,4008167043805,Home Barrista Café Crema Dolce,"Dallmayr, dallmayer","Beverages, Coffees","Green Dot, Rainforest Alliance","['en:green-dot', 'en:rainforest-alliance']",unknown,55,53,50,50,52.8,25,['Rainforest Alliance'],['sustainable_agriculture'],"['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.']",No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 1 scoring signal(s): Rainforest Alliance,https://images.openfoodfacts.org/images/products/400/816/704/3805/front_de.9.400.jpg
food,4030387034080,Scho-Ka-Kola,"Scho-Ka-Kola, Scho-Ka-Kola GmbH",Dark chocolates,,[],e,15,50,50,50,36.0,55,[],[],[],Environmental baseline uses Eco-Score e. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/403/038/703/4080/front_de.91.400.jpg
food,4005500274995,Nescafé Frappé Typ Eiskaffee,"Nestlé, Nescafé","Dehydrated beverages, Aromatised instant coffees, Sweetened beverages","Green Dot, Nutriscore Grade E","['en:green-dot', 'en:nutriscore', 'en:nutriscore-grade-e']",unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/400/550/027/4995/front_de.54.400.jpg
food,4047247775663,Barissimo Classic,Markus Kaffee,"Beverages, Coffees",Rainforest Alliance,['en:rainforest-alliance'],unknown,55,53,50,50,52.8,25,['Rainforest Alliance'],['sustainable_agriculture'],"['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.']",No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 1 scoring signal(s): Rainforest Alliance,https://images.openfoodfacts.org/images/products/404/724/777/5663/front_de.6.400.jpg
food,4005500086062,Caro extra kräftig,Nestlé,"Dried plant-based foods, Instant beverages, Dehydrated beverages","Green Dot, Nutriscore Grade B","['en:green-dot', 'en:nutriscore', 'en:nutriscore-grade-b']",unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/400/550/008/6062/front_de.28.400.jpg
food,7613031514793,Nescafé Classic Mild Instantkaffee,"Nescafe, Nescafé","Beverages, Coffees, Instant coffees",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/761/303/151/4793/front_en.15.400.jpg
food,4002720002285,Kaffee Harmonie mild,Melitta,"Beverages, de:Gemahlener Röstkaffee, de:Kaffeepulver",Green Dot,['en:green-dot'],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/400/272/000/2285/front_de.33.400.jpg
food,4008167103905,Dallmayr Kaffee Prodomo Naturmild,Dallmayr,"Beverages, Ground coffees",FSC Mix,"['en:fsc', 'en:fsc-mix']",f,10,50,50,50,34.0,70,['FSC'],['sustainable_forestry'],"['FSC certification promotes responsible forest management, sustainable sourcing of wood and paper products, and protection of biodiversity and ecosystems.']",Environmental baseline uses Eco-Score f. Matched 1 scoring signal(s): FSC,https://images.openfoodfacts.org/images/products/400/816/710/3905/front_de.14.400.jpg
food,4008167154679,Espresso d'oro,Dallmayr,"Beverages, Roasted coffee beans",,[],f,5,50,50,50,32.0,55,[],[],[],Environmental baseline uses Eco-Score f. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/400/816/715/4679/front_de.16.400.jpg
food,8711000891735,Kaffee Espresso Kaffee,"Jacobs, Jakobs","Hot beverages, Coffees",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/871/100/089/1735/front_de.16.400.jpg
food,4388844009882,Röstkaffee gemahlen,Rewe Bio,"Beverages, Arabica ground coffees","Fairtrade International, EG-Öko-Verordnung","['en:fair-trade', 'en:organic', 'en:eu-organic', 'en:fairtrade-international', 'de:eg-öko-verordnung']",f,10,60,50,50,36.5,85,"['Fair for Life', 'organic']","['fairtrade_certification', 'organic_certification']","['Fair trade certification promoting fair wages, responsible supply chains, and sustainable livelihoods for producers and workers.', 'Product has an organic certification/claim, indicating more sustainable agricultural production.']","Environmental baseline uses Eco-Score f. Matched 2 scoring signal(s): Fair for Life, organic",https://images.openfoodfacts.org/images/products/438/884/400/9882/front_en.11.400.jpg
food,4058172684159,"Caffè Crema, ganze Bohne","dmBio, dm","Beverages, Coffee beans","non-EU Agriculture, EG-Öko-Verordnung, DE-ÖKO-039, European Vegetarian Union Vegan, Made in Germany, Naturland","['en:vegetarian', 'en:organic', 'en:eu-organic', 'en:non-eu-agriculture', 'en:vegan', 'de:eg-öko-verordnung', 'en:de-oko-039', 'en:european-vegetarian-union', 'en:european-vegetarian-union-vegan', 'en:made-in-germany', 'en:naturland']",f,16,56,50,63,40.5,100,"['Naturland Fair', 'Vegan', 'EU Organic', 'Vegetarian']","['naturland_fair', 'vegan_ethics', 'organic_certification', 'vegetarian_ethics']","['Combines organic farming requirements with fair trade principles, promoting environmental sustainability and fair treatment of producers.', 'Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'EU-recognized organic certification, especially relevant for products sold in Germany/EU.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score f. Matched 4 scoring signal(s): Naturland Fair, Vegan, EU Organic, Vegetarian",https://images.openfoodfacts.org/images/products/405/817/268/4159/front_en.17.400.jpg
food,42413684,Latte Cappuccino,"Cafèt, Netto MD","Coffees, Latte macchiato","Ohne Gentechnik, Not advised for children and pregnant women, Rainforest Alliance Cocoa, Rainforest Alliance Coffee","['en:no-gmos', 'en:not-advised-for-specific-people', 'de:ohne-gentechnik', 'en:not-advised-for-children-and-pregnant-women', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa', 'en:rainforest-alliance-coffee']",unknown,57,53,50,55,54.6,30,"['Rainforest Alliance', 'Ohne Gentechnik']","['sustainable_agriculture', 'non_gmo']","['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.', 'Indicates products are produced without genetic engineering, addressing consumer concerns about food production methods and transparency.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 2 scoring signal(s): Rainforest Alliance, Ohne Gentechnik",https://images.openfoodfacts.org/images/products/000/004/241/3684/front_de.24.400.jpg
food,4008167023906,Kaffee,Dallmayr,"Beverages, Coffees",,[],unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/400/816/702/3906/front_de.12.400.jpg
food,4305615838977,Kaffee Arabica,"Das Exquisite, Rossmann",Dark chocolates with coffee,"Fairtrade International, Fairtrade cocoa, FSC Mix, Made in Germany","['en:fair-trade', 'en:fairtrade-international', 'en:fairtrade-cocoa', 'en:fsc', 'en:fsc-mix', 'en:made-in-germany']",d,35,60,50,50,46.5,85,"['Fairtrade International', 'FSC']","['fairtrade_certification', 'sustainable_forestry']","['Certification promotes fair prices, better working conditions, and sustainable livelihoods for farmers and workers in global supply chains.', 'FSC certification promotes responsible forest management, sustainable sourcing of wood and paper products, and protection of biodiversity and ecosystems.']","Environmental baseline uses Eco-Score d. Matched 2 scoring signal(s): Fairtrade International, FSC",https://images.openfoodfacts.org/images/products/430/561/583/8977/front_de.46.400.jpg
